时间,冷机3总有功功率,冷机4总有功功率,室外湿球温度,冷机3蒸发器压力,冷机3冷冻水出水温度,冷机3冷凝器小温差,冷机3蒸发器小温差,冷机4蒸发器压力,冷机4冷冻水出水温度,冷机4冷凝器小温差,冷机4蒸发器小温差
2025-07-20 19:20,0.36,0.36,21.57,460.0,17.2,-7.4,-2.2,461.4,17.7,-5.0,-1.8
2025-07-20 19:25,0.36,0.36,20.76,460.0,17.2,-7.4,-2.2,461.4,17.6,-5.0,-1.8
2025-07-20 19:30,0.36,0.36,19.38,460.0,17.2,-7.3,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 19:35,0.36,0.36,20.83,460.0,17.2,-7.3,-2.2,461.4,17.7,-5.0,-1.7
2025-07-20 19:40,0.36,0.36,19.82,460.0,17.2,-7.3,-2.2,461.4,17.7,-5.0,-1.7
2025-07-20 19:45,0.36,0.36,20.22,460.0,17.1,-7.3,-2.3,460.7,17.7,-5.0,-1.8
2025-07-20 19:50,0.36,0.36,19.73,460.0,17.2,-7.3,-2.2,460.7,17.8,-5.0,-1.7
2025-07-20 19:55,0.36,0.36,21.01,460.0,17.2,-7.3,-2.2,461.4,17.7,-5.1,-1.8
2025-07-20 20:00,0.36,0.36,19.67,460.0,17.1,-7.3,-2.3,461.4,17.7,-5.0,-1.8
2025-07-20 20:05,0.36,0.36,20.87,460.0,17.1,-7.3,-2.3,461.4,17.7,-5.0,-1.8
2025-07-20 20:10,0.36,0.36,20.79,460.0,17.2,-7.2,-2.2,461.4,17.7,-5.0,-1.7
2025-07-20 20:15,0.36,0.0,21.23,460.0,17.2,-7.2,-2.2,461.4,17.7,-5.0,-1.8
2025-07-20 20:20,0.36,0.36,21.14,460.0,17.2,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 20:25,0.36,0.36,19.8,460.0,17.2,-7.2,-2.2,461.4,17.8,-5.0,-1.7
2025-07-20 20:30,0.36,0.36,19.62,460.0,17.1,-7.2,-2.3,461.4,17.7,-5.0,-1.8
2025-07-20 20:35,0.36,0.36,19.77,460.0,17.0,-7.2,-2.4,461.4,17.7,-5.0,-1.8
2025-07-20 20:40,0.36,0.36,20.04,460.0,17.1,-7.3,-2.3,461.4,17.7,-5.0,-1.8
2025-07-20 20:45,0.36,0.36,20.31,460.0,17.1,-7.3,-2.3,461.4,17.8,-5.0,-1.6
2025-07-20 20:50,0.36,0.36,21.58,460.0,17.2,-7.3,-2.2,461.4,17.7,-5.0,-1.8
2025-07-20 20:55,0.36,0.36,20.2,460.0,17.1,-7.1,-2.3,461.4,17.7,-5.0,-1.8
2025-07-20 21:00,0.36,0.36,20.76,460.0,17.2,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 21:05,0.36,0.36,19.52,460.0,17.1,-7.2,-2.3,461.4,17.7,-5.0,-1.7
2025-07-20 21:10,0.36,0.36,18.73,459.3,17.1,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 21:15,0.36,0.36,20.18,459.3,17.1,-7.2,-2.3,461.4,17.8,-5.0,-1.6
2025-07-20 21:20,0.36,0.36,20.93,460.0,17.1,-7.2,-2.3,461.4,17.8,-5.0,-1.6
2025-07-20 21:25,0.36,0.36,20.68,460.0,17.1,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 21:30,0.36,0.36,22.0,459.3,17.2,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 21:35,0.36,0.36,20.44,459.3,17.1,-7.2,-2.3,460.7,17.8,-5.0,-1.6
2025-07-20 21:40,0.36,0.36,21.3,459.3,17.2,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 21:45,0.36,0.36,21.19,459.3,17.1,-7.1,-2.3,460.7,17.8,-5.0,-1.6
2025-07-20 21:50,0.36,0.36,21.29,459.3,17.0,-7.1,-2.4,460.7,17.7,-5.0,-1.7
2025-07-20 21:55,0.36,0.36,21.13,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 22:00,0.36,0.36,21.49,459.3,17.0,-7.1,-2.4,461.4,17.7,-5.0,-1.7
2025-07-20 22:05,0.36,0.36,20.3,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 22:10,0.36,0.36,20.97,459.3,17.2,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 22:15,0.36,0.36,21.23,459.3,17.2,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 22:20,0.36,0.36,21.82,459.3,17.2,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 22:25,0.36,0.36,21.1,459.3,17.2,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 22:30,0.36,0.36,22.02,459.3,17.2,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 22:35,0.36,0.36,21.43,459.3,17.0,-7.1,-2.4,460.7,17.7,-5.0,-1.7
2025-07-20 22:40,0.36,0.36,21.19,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 22:45,0.36,0.36,20.98,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 22:50,0.36,0.36,21.36,459.3,17.2,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 22:55,0.36,0.36,21.44,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 23:00,0.36,0.36,20.7,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 23:05,0.36,0.0,21.49,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 23:10,0.36,0.36,20.8,459.3,17.1,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 23:15,0.36,0.36,21.11,459.3,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 23:20,0.36,0.36,20.86,458.6,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-20 23:25,0.36,0.0,21.07,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 23:30,0.36,0.36,21.27,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 23:35,0.36,0.36,22.22,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 23:40,0.36,0.36,21.36,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 23:45,0.36,0.36,21.02,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 23:50,0.36,0.36,20.79,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-20 23:55,0.36,0.36,20.79,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:00,0.36,0.36,20.51,458.6,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 00:05,0.36,0.36,21.24,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:10,0.36,0.36,21.14,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:15,0.36,0.36,21.82,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:20,0.36,0.36,22.04,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:25,0.36,0.36,22.5,458.6,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 00:30,0.36,0.36,22.08,458.6,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 00:35,0.36,0.0,21.88,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:40,0.36,0.36,21.49,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:45,0.36,0.0,21.38,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:50,0.36,0.36,21.69,458.6,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 00:55,0.36,0.36,21.83,458.6,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 01:00,0.36,0.36,21.21,458.6,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 01:05,0.36,0.36,22.16,458.6,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 01:10,0.36,0.0,21.46,458.6,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 01:15,0.36,0.36,21.17,458.6,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 01:20,0.36,0.36,21.21,458.6,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 01:25,0.36,0.36,21.41,458.6,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 01:30,0.36,0.36,21.2,458.6,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 01:35,0.36,0.0,21.97,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 01:40,0.36,0.0,21.86,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 01:45,0.36,0.48,22.02,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 01:50,0.36,0.36,20.78,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 01:55,0.36,0.36,21.3,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 02:00,0.36,0.36,21.29,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 02:05,0.36,0.36,21.44,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 02:10,0.36,0.36,21.74,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 02:15,0.36,0.0,20.9,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 02:20,0.36,0.36,20.98,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 02:25,0.36,0.48,20.96,457.9,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 02:30,0.36,0.36,21.94,457.9,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 02:35,0.36,0.36,21.39,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 02:40,0.36,0.0,21.42,457.9,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 02:45,0.36,0.36,21.52,457.9,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 02:50,0.36,0.36,21.33,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 02:55,0.36,0.36,21.79,457.9,17.0,-7.1,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 03:00,0.36,0.0,21.28,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:05,0.36,0.36,22.24,457.9,17.1,-7.1,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:10,0.36,0.36,21.19,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:15,0.36,0.36,21.94,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:20,0.36,0.36,20.95,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:25,0.36,0.36,21.92,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:30,0.36,0.36,21.78,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:35,0.36,0.48,21.77,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 03:40,0.36,0.36,21.32,457.9,17.0,-7.2,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 03:45,0.36,0.36,21.51,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 03:50,0.36,0.36,21.41,457.9,17.2,-7.2,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 03:55,0.36,0.36,21.59,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:00,0.36,0.36,20.8,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:05,0.36,0.36,21.84,457.9,17.2,-7.2,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 04:10,0.36,0.36,20.47,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:15,0.36,0.36,21.39,457.9,17.1,-7.2,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:20,0.36,0.36,20.67,457.9,17.1,-7.3,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:25,0.36,0.36,20.76,457.9,17.1,-7.3,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:30,0.36,0.36,22.08,457.9,17.1,-7.3,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:35,0.36,0.36,21.74,457.9,17.1,-7.3,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:40,0.36,0.0,20.31,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:45,0.36,0.36,22.2,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:50,0.36,0.36,22.55,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 04:55,0.36,0.36,21.2,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:00,0.36,0.36,21.24,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:05,0.36,0.36,21.19,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:10,0.36,0.36,20.22,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:15,0.36,0.36,20.63,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:20,0.36,0.36,20.89,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:25,0.36,0.36,21.6,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:30,0.36,0.36,22.1,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:35,0.36,0.36,21.77,457.9,17.0,-7.4,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 05:40,0.36,0.36,23.14,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:45,0.36,0.36,23.2,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:50,0.36,0.36,22.38,457.9,17.1,-7.4,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 05:55,0.36,0.36,21.2,457.9,17.0,-7.4,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 06:00,0.36,0.36,21.02,457.9,17.0,-7.5,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 06:05,0.36,0.36,21.51,457.9,16.9,-7.5,-2.4,460.7,17.7,-5.0,-1.7
2025-07-21 06:10,0.36,0.0,21.34,457.2,16.9,-7.5,-2.4,460.7,17.7,-5.0,-1.7
2025-07-21 06:15,0.36,0.36,22.26,457.2,17.1,-7.5,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 06:20,0.36,0.36,22.56,457.9,17.0,-7.5,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 06:25,0.36,0.36,21.82,457.9,17.0,-7.5,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 06:30,0.36,0.36,20.94,457.2,17.0,-7.5,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 06:35,0.36,0.0,22.07,457.2,17.0,-7.5,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 06:40,0.36,0.36,21.09,457.2,17.1,-7.5,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 06:45,0.36,0.36,22.91,457.2,17.0,-7.5,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 06:50,0.36,0.36,21.96,457.2,17.0,-7.5,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 06:55,0.36,0.0,22.28,457.2,17.1,-7.5,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 07:00,0.36,0.36,22.18,457.2,17.0,-7.5,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 07:05,0.36,0.36,20.45,457.2,17.0,-7.6,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 07:10,0.36,0.36,22.2,457.2,17.0,-7.6,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 07:15,0.36,0.36,21.46,457.2,17.0,-7.6,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 07:20,0.36,0.36,23.93,457.2,17.0,-7.6,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 07:25,0.36,0.0,22.84,457.2,17.0,-7.6,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 07:30,0.36,0.36,23.29,457.2,17.1,-7.6,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 07:35,0.36,0.0,22.58,457.2,17.0,-7.6,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 07:40,0.36,0.36,22.68,457.2,16.9,-7.6,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 07:45,0.36,0.36,23.52,457.2,17.1,-7.6,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 07:50,0.36,0.36,22.21,457.2,16.9,-7.6,-2.3,460.7,17.7,-5.0,-1.7
2025-07-21 07:55,0.36,0.36,21.05,457.2,17.1,-7.6,-2.1,460.7,17.7,-5.0,-1.7
2025-07-21 08:00,0.36,0.36,23.06,457.2,17.0,-7.6,-2.2,460.7,17.7,-5.0,-1.7
2025-07-21 08:05,0.36,0.36,22.16,459.3,17.3,-7.6,-1.9,460.7,17.7,-5.0,-1.7
2025-07-21 08:10,50.76,160.56,21.61,358.6,11.3,-0.7,-0.8,460.7,17.7,-5.0,-1.7
2025-07-21 08:15,93.12,70.68,23.16,333.1,12.2,1.6,0.8,460.7,17.7,-5.0,-1.7
2025-07-21 08:20,77.88,57.24,21.72,337.9,12.0,0.9,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 08:25,76.44,57.48,22.97,339.3,11.9,0.8,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 08:30,76.68,57.48,22.94,340.0,12.1,1.2,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 08:35,75.0,60.72,23.82,337.9,11.9,0.9,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 08:40,77.88,58.08,21.53,338.6,12.0,1.0,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 08:45,76.92,55.44,20.82,338.6,12.1,1.1,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 08:50,77.88,56.16,23.27,337.2,12.0,1.0,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 08:55,74.4,59.04,22.39,337.9,11.9,0.8,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 09:00,80.4,60.24,22.86,336.6,11.9,1.0,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 09:05,73.68,59.4,22.02,339.3,12.0,1.0,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 09:10,77.52,61.2,20.93,337.2,11.9,0.9,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 09:15,75.24,59.88,21.11,339.3,12.0,1.0,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 09:20,75.6,60.24,21.01,337.2,11.9,0.8,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 09:25,75.6,59.64,22.71,339.3,11.9,1.0,0.0,460.7,17.7,-5.0,-1.7
2025-07-21 09:30,75.48,64.08,21.44,340.7,12.0,1.0,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 09:35,75.72,59.76,22.14,338.6,12.0,0.9,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 09:40,73.92,62.16,22.25,340.0,11.9,0.9,-0.1,460.7,17.7,-5.0,-1.7
2025-07-21 09:45,77.4,62.88,21.83,337.9,12.1,1.2,0.4,460.7,17.7,-5.0,-1.7
2025-07-21 09:50,74.52,61.8,21.58,338.6,11.9,0.9,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 09:55,78.96,61.08,21.19,337.9,11.9,1.0,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 10:00,74.16,62.16,21.11,340.0,12.1,0.8,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 10:05,78.6,63.6,21.58,337.2,12.1,1.1,0.4,460.7,17.7,-5.0,-1.7
2025-07-21 10:10,73.8,63.0,22.23,338.6,11.9,0.9,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 10:15,78.72,62.88,22.81,338.6,11.9,1.0,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 10:20,73.68,57.48,21.38,339.3,11.9,0.9,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 10:25,76.44,63.36,21.7,338.6,12.0,0.9,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 10:30,81.12,60.0,24.9,337.9,12.1,1.1,0.4,460.7,17.7,-5.0,-1.7
2025-07-21 10:35,75.96,57.48,21.52,339.3,12.0,0.8,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 10:40,78.24,58.8,21.82,338.6,12.1,1.0,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 10:45,75.96,59.76,21.75,337.9,11.9,1.0,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 10:50,79.68,58.44,21.14,338.6,12.1,1.1,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 10:55,75.84,62.4,21.62,338.6,12.1,1.0,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 11:00,80.64,67.92,22.13,338.6,11.9,1.0,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 11:05,78.6,62.88,22.34,339.3,12.1,1.0,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 11:10,79.32,65.16,22.85,337.9,11.9,0.9,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 11:15,76.08,66.84,22.85,340.0,11.9,0.9,0.0,460.7,17.7,-5.0,-1.7
2025-07-21 11:20,83.28,67.56,22.47,337.2,12.0,1.0,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 11:25,76.44,68.88,21.38,340.0,12.0,0.8,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 11:30,80.16,70.2,22.99,338.6,12.0,0.9,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 11:35,84.0,66.72,21.4,336.6,12.1,1.1,0.4,460.7,17.7,-5.0,-1.7
2025-07-21 11:40,77.64,68.64,22.49,337.9,11.9,0.8,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 11:45,81.84,66.72,22.36,339.3,12.1,1.1,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 11:50,80.64,68.16,22.58,336.6,12.0,1.0,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 11:55,84.84,69.84,21.87,338.6,12.1,1.1,0.3,460.7,17.7,-5.0,-1.7
2025-07-21 12:00,77.52,73.56,21.49,337.9,12.0,0.8,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 12:05,81.6,73.32,23.85,337.9,11.9,0.9,0.1,460.7,17.7,-5.0,-1.7
2025-07-21 12:10,82.08,64.92,22.77,340.7,12.1,1.2,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 12:15,80.4,72.0,23.27,338.6,11.9,0.9,0.2,460.7,17.7,-5.0,-1.7
2025-07-21 12:20,81.12,69.36,22.41,337.9,12.0,0.9,0.3,334.5,12.1,0.6,0.8
2025-07-21 12:25,84.84,71.04,20.18,339.3,12.1,1.1,0.3,336.6,12.1,0.6,0.4
2025-07-21 12:30,79.8,67.92,22.16,339.3,11.9,0.8,0.1,337.2,11.9,0.5,0.2
2025-07-21 12:35,81.6,75.12,20.87,339.3,12.0,0.9,0.1,329.7,11.9,0.5,0.7
2025-07-21 12:40,84.12,69.84,21.5,338.6,12.1,1.1,0.4,337.9,12.1,0.7,0.4
2025-07-21 12:45,79.32,69.84,22.46,337.9,11.9,0.7,0.2,335.2,12.0,0.5,0.5
2025-07-21 12:50,81.96,69.6,22.28,338.6,12.0,1.0,0.2,335.9,12.0,0.6,0.4
2025-07-21 12:55,82.44,70.92,21.35,338.6,12.1,1.0,0.4,337.9,12.0,0.4,0.2
2025-07-21 13:00,84.24,69.12,22.31,337.2,12.0,1.0,0.3,340.0,12.2,0.7,0.3
2025-07-21 13:05,77.88,71.88,21.92,339.3,11.9,0.8,0.1,336.6,11.9,0.4,0.3
2025-07-21 13:10,83.28,72.48,21.8,337.2,11.9,0.9,0.2,332.4,12.1,0.7,0.7
2025-07-21 13:15,81.36,69.24,22.34,340.0,12.1,1.0,0.3,340.0,12.2,0.6,0.3
2025-07-21 13:20,79.8,70.32,21.22,338.6,11.9,0.8,0.2,335.2,11.9,0.4,0.3
2025-07-21 13:25,79.44,73.08,21.8,336.6,11.9,0.9,0.2,331.0,12.0,0.6,0.8
2025-07-21 13:30,80.4,67.68,22.4,338.6,12.0,0.9,0.3,334.5,12.0,0.5,0.6
2025-07-21 13:35,78.36,67.44,23.21,340.0,12.0,1.0,0.1,337.9,11.9,0.4,0.1
2025-07-21 13:40,81.48,72.84,21.8,338.6,12.0,0.9,0.2,336.6,11.9,0.5,0.3
2025-07-21 13:45,82.32,67.68,22.62,338.6,12.1,1.0,0.3,338.6,12.1,0.7,0.4
2025-07-21 13:50,80.52,71.88,22.85,337.9,11.9,0.8,0.2,336.6,12.0,0.4,0.4
2025-07-21 13:55,83.28,70.08,22.06,337.2,11.9,0.9,0.2,334.5,12.0,0.6,0.4
2025-07-21 14:00,79.8,70.56,22.87,339.3,11.9,0.8,0.1,333.1,11.9,0.5,0.6
2025-07-21 14:05,82.92,68.28,23.97,338.6,12.0,1.0,0.3,337.2,12.1,0.7,0.4
2025-07-21 14:10,81.48,68.88,20.42,337.9,12.1,1.0,0.3,336.6,12.0,0.5,0.3
2025-07-21 14:15,80.88,72.0,23.44,340.7,12.0,0.9,0.1,334.5,11.9,0.6,0.4
2025-07-21 14:20,80.4,68.16,22.05,338.6,12.1,1.0,0.2,337.9,12.1,0.5,0.4
2025-07-21 14:25,83.52,71.04,23.43,336.6,11.9,0.9,0.2,333.1,12.0,0.6,0.6
2025-07-21 14:30,80.28,69.48,22.13,340.0,12.1,0.9,0.2,336.6,12.0,0.5,0.3
2025-07-21 14:35,80.28,74.52,22.89,336.6,11.9,1.0,0.2,331.7,11.8,0.5,0.4
2025-07-21 14:40,84.48,71.16,22.82,340.0,12.1,1.0,0.2,337.9,12.1,0.7,0.4
2025-07-21 14:45,79.44,68.52,21.01,339.3,11.9,0.9,0.1,337.9,11.9,0.4,0.2
2025-07-21 14:50,84.96,72.96,23.69,339.3,12.1,1.0,0.3,336.6,11.9,0.5,0.2
2025-07-21 14:55,81.0,71.88,22.64,337.2,11.9,0.9,0.2,335.2,12.1,0.6,0.6
2025-07-21 15:00,86.28,69.12,22.35,337.9,12.1,1.2,0.4,337.9,12.2,0.9,0.4
2025-07-21 15:05,79.08,67.68,23.21,338.6,12.0,0.9,0.3,337.9,11.9,0.3,0.1
2025-07-21 15:10,82.32,73.32,22.8,337.9,11.9,0.9,0.1,327.6,11.9,0.7,1.0
